"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"3987977","ckan/ckan",false,"26475","198","7","1996","Python","master","Other","https://ckan.org/","196","4468","292","214486","2011-11-10T06:42:17","2024-11-07T05:46:45","2024-11-07T05:46:35","3452","588","4572","160","118631","426807","143272","[{""language"":""XML"",""blankLines"":79,""codeLines"":878,""commentLines"":70},{""language"":""JavaScript"",""blankLines"":14320,""codeLines"":93065,""commentLines"":21268},{""language"":""Bourne Shell"",""blankLines"":56,""codeLines"":194,""commentLines"":28},{""language"":""reStructuredText"",""blankLines"":6412,""codeLines"":14459,""commentLines"":2657},{""language"":""Sass"",""blankLines"":2026,""codeLines"":10567,""commentLines"":1558},{""language"":""PO File"",""blankLines"":62843,""codeLines"":149970,""commentLines"":97965},{""language"":""Cucumber"",""blankLines"":8,""codeLines"":39,""commentLines"":0},{""language"":""Python"",""blankLines"":23020,""codeLines"":83316,""commentLines"":17663},{""language"":""CSS"",""blankLines"":5194,""codeLines"":35069,""commentLines"":181},{""language"":""HTML"",""blankLines"":1504,""codeLines"":10862,""commentLines"":9},{""language"":""JSON"",""blankLines"":7,""codeLines"":10279,""commentLines"":0},{""language"":""SCSS"",""blankLines"":2134,""codeLines"":11567,""commentLines"":1754},{""language"":""Dockerfile"",""blankLines"":5,""codeLines"":11,""commentLines"":7},{""language"":""Mako"",""blankLines"":25,""codeLines"":73,""commentLines"":0},{""language"":""SQL"",""blankLines"":18,""codeLines"":65,""commentLines"":28},{""language"":""TOML"",""blankLines"":20,""codeLines"":168,""commentLines"":3},{""language"":""SVG"",""blankLines"":2,""codeLines"":3,""commentLines"":0},{""language"":""YAML"",""blankLines"":396,""codeLines"":2416,""commentLines"":81},{""language"":""Text"",""blankLines"":187,""codeLines"":2776,""commentLines"":0},{""language"":""Markdown"",""blankLines"":190,""codeLines"":427,""commentLines"":0},{""language"":""INI"",""blankLines"":185,""codeLines"":603,""commentLines"":0}]","2024-11-07T05:46:28","81a7f4f75d3fcd336bbc1f68004968f27a6a048b",true,false,false,false,"{""Python"":4150162,""CSS"":1322580,""HTML"":753595,""JavaScript"":599512,""SCSS"":281113,""Shell"":7827,""PLpgSQL"":4227,""Mako"":4140,""Gherkin"":2551,""Dockerfile"":1045,""Smarty"":516}","accessibility;awaiting contributor feedback;awaiting tech team feedback;backport 2.10.5;backport 2.9.12;backport dev-v2.10;backport dev-v2.11;backport failed;backport pending;beginner friendly;dependencies;flask migration;good for contribution;long-standing;performance;python;releases;to discuss;ux;wip;wrong ckan;z backport 2.0.5;z backport 2.0.6;z backport 2.1.3;z backport 2.1.4;z backport 2.2.1;z backport 2.2.2;zbackport 2.0.7;zbackport 2.0.8;zbackport 2.0.9;zbackport 2.1.5;zbackport 2.1.6;zbackport 2.1.7;zbackport 2.10.0;zbackport 2.10.1;zbackport 2.10.3;zbackport 2.10.4;zbackport 2.2.3;zbackport 2.2.4;zbackport 2.2.5;zbackport 2.3.1;zbackport 2.3.2;zbackport 2.3.3;zbackport 2.3.4;zbackport 2.3.5;zbackport 2.4.1;zbackport 2.4.2;zbackport 2.4.3;zbackport 2.4.4;zbackport 2.4.6;zbackport 2.4.7;zbackport 2.4.8;zbackport 2.4.9;zbackport 2.5.10;zbackport 2.5.2;zbackport 2.5.3;zbackport 2.5.4;zbackport 2.5.5;zbackport 2.5.6;zbackport 2.5.7;zbackport 2.5.8;zbackport 2.5.9;zbackport 2.6.1;zbackport 2.6.10;zbackport 2.6.2;zbackport 2.6.3;zbackport 2.6.4;zbackport 2.6.5;zbackport 2.6.6;zbackport 2.6.7;zbackport 2.6.8;zbackport 2.6.9;zbackport 2.7.0;zbackport 2.7.1;zbackport 2.7.10;zbackport 2.7.11;zbackport 2.7.12;zbackport 2.7.3;zbackport 2.7.4;zbackport 2.7.5;zbackport 2.7.6;zbackport 2.7.7;zbackport 2.7.8;zbackport 2.7.9;zbackport 2.8.1;zbackport 2.8.10;zbackport 2.8.11;zbackport 2.8.2;zbackport 2.8.3;zbackport 2.8.4;zbackport 2.8.5;zbackport 2.8.6;zbackport 2.8.7;zbackport 2.8.8;zbackport 2.8.9;zbackport 2.9.0;zbackport 2.9.1;zbackport 2.9.11;zbackport 2.9.2;zbackport 2.9.3;zbackport 2.9.4;zbackport 2.9.5;zbackport 2.9.6;zbackport 2.9.7;zbackport 2.9.8;zbackport 2.9.9;zzbackport 2.9.10","api;catalog;ckan;ckanext;data;digitalpublicgoods;dpg;open-data;python;sdg16"
"3987982","zeromq/pyzmq",false,"3691","2","18","636","Python","main","BSD 3-Clause New or Revised License","http://zguide.zeromq.org/py:all","102","3718","168","6767","2010-07-21T07:20:37","2024-11-04T07:46:27","2024-11-05T02:28:37","1036","40","1005","4","6463","21052","5382","[{""language"":""C/C++ Header"",""blankLines"":55,""codeLines"":243,""commentLines"":33},{""language"":""make"",""blankLines"":39,""codeLines"":151,""commentLines"":13},{""language"":""reStructuredText"",""blankLines"":295,""codeLines"":215,""commentLines"":285},{""language"":""Bourne Shell"",""blankLines"":17,""codeLines"":71,""commentLines"":14},{""language"":""YAML"",""blankLines"":120,""codeLines"":675,""commentLines"":44},{""language"":""Markdown"",""blankLines"":1158,""codeLines"":3012,""commentLines"":0},{""language"":""Cython"",""blankLines"":101,""codeLines"":522,""commentLines"":141},{""language"":""C"",""blankLines"":4,""codeLines"":42,""commentLines"":4},{""language"":""Text"",""blankLines"":9,""codeLines"":62,""commentLines"":0},{""language"":""Python"",""blankLines"":4488,""codeLines"":14938,""commentLines"":4191},{""language"":""INI"",""blankLines"":4,""codeLines"":26,""commentLines"":0},{""language"":""Dockerfile"",""blankLines"":26,""codeLines"":140,""commentLines"":47},{""language"":""Jupyter Notebook"",""blankLines"":0,""codeLines"":69,""commentLines"":481},{""language"":""DOS Batch"",""blankLines"":5,""codeLines"":52,""commentLines"":40},{""language"":""TOML"",""blankLines"":29,""codeLines"":160,""commentLines"":21},{""language"":""CMake"",""blankLines"":104,""codeLines"":645,""commentLines"":61},{""language"":""C++"",""blankLines"":9,""codeLines"":29,""commentLines"":7}]","2024-11-04T07:46:25","163acca57058ef0dafd3c6bde87c68083c1379f6",true,false,false,false,"{""Python"":612336,""C++"":73265,""Jupyter Notebook"":35487,""CMake"":27861,""Cython"":22627,""C"":9684,""Batchfile"":3786,""Makefile"":2418,""Shell"":2277,""Dockerfile"":185}","build;dependencies;docs;gevent;help wanted;newfeatures;not pyzmq;pypy;question;windows","cython;python;zeromq"
"3987988","metabrainz/picard",false,"11373","19","78","384","Python","master","GNU General Public License v2.0","https://picard.musicbrainz.org","106","3774","116","84374","2011-08-16T10:30:23","2024-11-06T09:22:20","2024-11-07T07:02:06","0","0","2547","11","239121","679266","313121","[{""language"":""PowerShell"",""blankLines"":45,""codeLines"":224,""commentLines"":27},{""language"":""INI"",""blankLines"":2,""codeLines"":13,""commentLines"":0},{""language"":""Markdown"",""blankLines"":624,""codeLines"":2432,""commentLines"":30},{""language"":""PO File"",""blankLines"":226951,""codeLines"":575668,""commentLines"":293594},{""language"":""YAML"",""blankLines"":45,""codeLines"":702,""commentLines"":54},{""language"":""SVG"",""blankLines"":80,""codeLines"":7883,""commentLines"":74},{""language"":""Bourne Shell"",""blankLines"":39,""codeLines"":225,""commentLines"":30},{""language"":""TOML"",""blankLines"":1,""codeLines"":27,""commentLines"":0},{""language"":""C"",""blankLines"":39,""codeLines"":89,""commentLines"":66},{""language"":""Text"",""blankLines"":82,""codeLines"":392,""commentLines"":0},{""language"":""Python"",""blankLines"":11212,""codeLines"":70187,""commentLines"":19246},{""language"":""Qt"",""blankLines"":0,""codeLines"":9096,""commentLines"":0},{""language"":""Bourne Again Shell"",""blankLines"":1,""codeLines"":3,""commentLines"":0},{""language"":""XML"",""blankLines"":0,""codeLines"":16,""commentLines"":0},{""language"":""JSON"",""blankLines"":0,""codeLines"":12309,""commentLines"":0}]","2024-11-06T09:22:20","154aab5cbb65f1f02783c36d57ef7038b9689cd5",false,false,false,false,"{""Python"":4148293,""Shell"":10363,""PowerShell"":9590,""C"":5068}","abandoned;backport;backport 1.4.2;backport 1.4.x;backport 2.8.x;bug fix;decision required;dependencies;do not merge yet;doc update;duplicate;experimental;feature;needs more work;picard 2.x;picard 3.x;port to picard-plugins;ready to merge;refactoring;reverted;test please;update required","acoustid;audio;id3;music;music-tagger;musicbrainz;musicbrainz-picard;picard;python;tagger"
"3987996","cobbler/cobbler",false,"9625","16","42","654","Python","main","GNU General Public License v2.0","https://cobbler.github.io","136","2612","247","64096","2011-11-08T03:01:00","2024-10-10T11:10:57","2024-10-10T06:15:06","1601","309","2069","14","14829","62289","23882","[{""language"":""INI"",""blankLines"":0,""codeLines"":2,""commentLines"":0},{""language"":""Bourne Again Shell"",""blankLines"":314,""codeLines"":1501,""commentLines"":259},{""language"":""JSON"",""blankLines"":0,""codeLines"":10903,""commentLines"":0},{""language"":""Dockerfile"",""blankLines"":84,""codeLines"":601,""commentLines"":73},{""language"":""TOML"",""blankLines"":8,""codeLines"":47,""commentLines"":0},{""language"":""Text"",""blankLines"":0,""codeLines"":10,""commentLines"":0},{""language"":""Markdown"",""blankLines"":122,""codeLines"":309,""commentLines"":21},{""language"":""make"",""blankLines"":50,""codeLines"":177,""commentLines"":19},{""language"":""Jinja Template"",""blankLines"":4,""codeLines"":10,""commentLines"":0},{""language"":""XML"",""blankLines"":7,""codeLines"":415,""commentLines"":8},{""language"":""YAML"",""blankLines"":1349,""codeLines"":3608,""commentLines"":4449},{""language"":""Bourne Shell"",""blankLines"":100,""codeLines"":481,""commentLines"":31},{""language"":""reStructuredText"",""blankLines"":2397,""codeLines"":3997,""commentLines"":2078},{""language"":""Python"",""blankLines"":10394,""codeLines"":40225,""commentLines"":16944},{""language"":""CSS"",""blankLines"":0,""codeLines"":3,""commentLines"":0}]","2024-10-07T09:26:31","a24802f837cef3bfdcbbe95beac4f054710a8ffe",true,false,false,false,"{""Python"":2291882,""Shell"":96866,""Dockerfile"":20260,""Makefile"":6529,""Jinja"":307,""KerboScript"":53}","2.4.0;2.4.4;2.6.10;2.6.11;2.6.3;2.6.5;2.6.6;2.6.9;2.8.0;2.8.1;2.8.2;2.8.3;2.8.4;2.8.5;3.0.0;3.0.1;3.1.1;3.1.2;3.2.0;3.2.1;3.2.2;3.3.0;3.3.1;3.3.2;3.3.3;3.3.4;3.3.5;3.3.6;api;backport;bug report;ci;deprecated;documentation;enhancement;feature/PKG;feature/actions/import-iso;feature/actions/sync;good first issue;hacktoberfest-accepted;host-os/centos/7;host-os/centos/8;host-os/centos/9;host-os/debian/10;host-os/debian/11;host-os/debian/12;host-os/debian/9;host-os/opensuse-leap-15;host-os/opensuse-tumbleweed;host-os/rocky/8;host-os/rocky/9;host-os/ubuntu/16;host-os/ubuntu/18;host-os/ubuntu/20;host-os/ubuntu/22;main;no changelog;not reproducible;packaging;priority;pxe;security;tech-debt;tests;usability;web-interface;won't fix","cobbler;deployment;dhcp;hacktoberfest;pxe;python;tftp"
"3988007","mne-tools/mne-python",false,"18174","31","57","1323","Python","main","BSD 3-Clause New or Revised License","https://mne.tools","84","2720","353","163765","2011-01-28T03:31:13","2024-11-07T07:26:38","2024-11-08T03:58:23","4858","478","8064","69","49267","505713","88662","[{""language"":""Sass"",""blankLines"":3,""codeLines"":16,""commentLines"":0},{""language"":""TOML"",""blankLines"":27,""codeLines"":369,""commentLines"":29},{""language"":""CSV"",""blankLines"":0,""codeLines"":642,""commentLines"":0},{""language"":""Python"",""blankLines"":41204,""codeLines"":210165,""commentLines"":85194},{""language"":""CSS"",""blankLines"":39,""codeLines"":402,""commentLines"":129},{""language"":""reStructuredText"",""blankLines"":4930,""codeLines"":8347,""commentLines"":2996},{""language"":""HTML"",""blankLines"":3,""codeLines"":107,""commentLines"":4},{""language"":""Fortran 77"",""blankLines"":20,""codeLines"":425,""commentLines"":0},{""language"":""JSON"",""blankLines"":0,""codeLines"":262000,""commentLines"":0},{""language"":""make"",""blankLines"":42,""codeLines"":120,""commentLines"":8},{""language"":""Jinja Template"",""blankLines"":33,""codeLines"":623,""commentLines"":13},{""language"":""YAML"",""blankLines"":105,""codeLines"":1405,""commentLines"":108},{""language"":""Text"",""blankLines"":145,""codeLines"":9315,""commentLines"":0},{""language"":""TeX"",""blankLines"":223,""codeLines"":2277,""commentLines"":6},{""language"":""SVG"",""blankLines"":1,""codeLines"":3793,""commentLines"":34},{""language"":""Bourne Shell"",""blankLines"":51,""codeLines"":461,""commentLines"":32},{""language"":""Pascal"",""blankLines"":2348,""codeLines"":3552,""commentLines"":0},{""language"":""Markdown"",""blankLines"":33,""codeLines"":51,""commentLines"":17},{""language"":""JavaScript"",""blankLines"":60,""codeLines"":1643,""commentLines"":92}]","2024-11-07T07:26:37","46089954167343ff2e0d089b9a313674ef7475b6",true,false,false,false,"{""Python"":11155192,""Csound Document"":24999,""Jinja"":24110,""Shell"":23899,""HTML"":15066,""JavaScript"":10004,""CSS"":4483,""Makefile"":3157,""jq"":1060,""Sass"":257}","a11y;api;backport-candidate;backported;bug;dependencies;doc;easy;enh;eoss4;github_actions;hard;installation;maint;medium;needs-discussion;no-changelog-entry-needed;packaging;skip-changelog-checks;sprint-2023;still needs manual backport;tests;viz","ecog;eeg;electrocorticography;electroencephalography;machine-learning;magnetoencephalography;meg;neuroimaging;neuroscience;python;statistics;visualization"
"3988023","zatosource/zato",false,"14086","51","0","240","Python","main","GNU Affero General Public License v3.0","https://zato.io","79","1116","25","83621","2011-07-07T01:07:04","2024-11-08T07:29:59","2024-11-08T07:29:51","1037","0","129","0","109835","553138","99556","[{""language"":""SCSS"",""blankLines"":70,""codeLines"":334,""commentLines"":9},{""language"":""DOS Batch"",""blankLines"":43,""codeLines"":126,""commentLines"":60},{""language"":""make"",""blankLines"":136,""codeLines"":475,""commentLines"":11},{""language"":""YAML"",""blankLines"":18,""codeLines"":61,""commentLines"":17},{""language"":""Text"",""blankLines"":358,""codeLines"":2302,""commentLines"":0},{""language"":""SVG"",""blankLines"":0,""codeLines"":26,""commentLines"":1},{""language"":""INI"",""blankLines"":158,""codeLines"":651,""commentLines"":0},{""language"":""Bourne Shell"",""blankLines"":98,""codeLines"":360,""commentLines"":45},{""language"":""D"",""blankLines"":2,""codeLines"":19,""commentLines"":1},{""language"":""Markdown"",""blankLines"":485,""codeLines"":917,""commentLines"":4},{""language"":""JavaScript"",""blankLines"":47353,""codeLines"":368854,""commentLines"":44392},{""language"":""C/C++ Header"",""blankLines"":4026,""codeLines"":12020,""commentLines"":5229},{""language"":""Sass"",""blankLines"":77,""codeLines"":385,""commentLines"":0},{""language"":""TOML"",""blankLines"":7,""codeLines"":48,""commentLines"":23},{""language"":""Cython"",""blankLines"":450,""codeLines"":1096,""commentLines"":400},{""language"":""Python"",""blankLines"":50505,""codeLines"":114249,""commentLines"":48702},{""language"":""CSS"",""blankLines"":692,""codeLines"":8594,""commentLines"":440},{""language"":""reStructuredText"",""blankLines"":4,""codeLines"":7,""commentLines"":1},{""language"":""HTML"",""blankLines"":5353,""codeLines"":30000,""commentLines"":221},{""language"":""XML"",""blankLines"":0,""codeLines"":2,""commentLines"":0},{""language"":""TypeScript"",""blankLines"":0,""codeLines"":1,""commentLines"":0},{""language"":""JSON"",""blankLines"":0,""codeLines"":12611,""commentLines"":0}]","2024-11-08T07:29:38","53c98d86c8d6c0f7dc55fccb7ad414f14298fd5a",false,false,false,false,"{""Python"":8390898,""HTML"":1492540,""JavaScript"":1440642,""C"":644647,""CSS"":90500,""Cython"":78686,""C++"":66755,""Makefile"":18953,""Shell"":14329,""Batchfile"":6614,""SCSS"":6388,""Perl"":1844,""DTrace"":1008,""TypeScript"":14}","","5g;aerospace;airport;api;api-gateway;api-server;automation-framework;defense;enterprise;enterprise-service-bus;esb;fhir;healthcare;hl7;interoperability;low-code;orchestration-framework;python;soa;telecommunications"
"3988050","codespell-project/codespell",false,"5203","11","36","465","Python","main","GNU General Public License v2.0",,"24","1910","190","27285","2011-01-28T05:23:32","2024-11-08T12:11:24","2024-11-08T10:18:53","504","166","3068","55","545","68239","455","[{""language"":""TOML"",""blankLines"":16,""codeLines"":159,""commentLines"":7},{""language"":""YAML"",""blankLines"":8,""codeLines"":297,""commentLines"":20},{""language"":""C"",""blankLines"":5,""codeLines"":11,""commentLines"":2},{""language"":""Text"",""blankLines"":0,""codeLines"":64964,""commentLines"":0},{""language"":""Python"",""blankLines"":342,""codeLines"":2547,""commentLines"":357},{""language"":""make"",""blankLines"":12,""codeLines"":44,""commentLines"":0},{""language"":""INI"",""blankLines"":3,""codeLines"":16,""commentLines"":0},{""language"":""Bourne Shell"",""blankLines"":3,""codeLines"":11,""commentLines"":0},{""language"":""JSON"",""blankLines"":0,""codeLines"":14,""commentLines"":0},{""language"":""reStructuredText"",""blankLines"":156,""codeLines"":176,""commentLines"":69}]","2024-11-08T12:11:24","ce7c44eaad8bcdd25d1c84ca1f156defe28e1e55",true,false,false,false,"{""Python"":108564,""Makefile"":1573,""Shell"":289,""C"":205}","awaiting review;bug;dependencies;dictionary;duplicate;enhancement;good first issue;hacktoberfest;hacktoberfest-accepted;packaging;question;spam",""
"3988054","ilanschnell/bitarray",false,"3349","6","0","97","Python","master","Other",,"25","714","24","3200","2011-01-20T03:20:11","2024-10-18T01:01:21","2024-10-18T01:01:25","128","3","93","1","4028","16363","1947","[{""language"":""C"",""blankLines"":1128,""codeLines"":5266,""commentLines"":553},{""language"":""C/C++ Header"",""blankLines"":134,""codeLines"":639,""commentLines"":125},{""language"":""Text"",""blankLines"":26,""codeLines"":58,""commentLines"":0},{""language"":""Python"",""blankLines"":1757,""codeLines"":8678,""commentLines"":814},{""language"":""make"",""blankLines"":19,""codeLines"":50,""commentLines"":0},{""language"":""reStructuredText"",""blankLines"":945,""codeLines"":1572,""commentLines"":451},{""language"":""INI"",""blankLines"":1,""codeLines"":13,""commentLines"":0},{""language"":""YAML"",""blankLines"":11,""codeLines"":48,""commentLines"":4},{""language"":""Markdown"",""blankLines"":7,""codeLines"":39,""commentLines"":0}]","2024-10-18T01:01:18","798a3c2fecd693593cc20dc89ee22e627c1ccdee",false,false,false,false,"{""Python"":292959,""C"":192492,""C++"":16187,""Makefile"":718}","dependencies",""
"3988055","tanghaibao/jcvi",false,"3039","1","0","186","Python","main","BSD 2-Clause Simplified License",,"36","757","18","19356","2010-12-01T11:18:02","2024-11-09T05:06:04","2024-11-09T05:06:07","484","43","220","0","15159","69721","10472","[{""language"":""Dockerfile"",""blankLines"":6,""codeLines"":23,""commentLines"":5},{""language"":""Unity-Prefab"",""blankLines"":0,""codeLines"":33,""commentLines"":7},{""language"":""TOML"",""blankLines"":1,""codeLines"":14,""commentLines"":0},{""language"":""CSV"",""blankLines"":0,""codeLines"":33,""commentLines"":0},{""language"":""make"",""blankLines"":6,""codeLines"":14,""commentLines"":2},{""language"":""YAML"",""blankLines"":36,""codeLines"":223,""commentLines"":0},{""language"":""Cython"",""blankLines"":51,""codeLines"":227,""commentLines"":37},{""language"":""Text"",""blankLines"":0,""codeLines"":1331,""commentLines"":0},{""language"":""Python"",""blankLines"":15009,""codeLines"":61594,""commentLines"":10421},{""language"":""Markdown"",""blankLines"":50,""codeLines"":153,""commentLines"":0},{""language"":""JSON"",""blankLines"":0,""codeLines"":6076,""commentLines"":0}]","2024-11-09T05:06:02","e48303c3cee2eb8860337b53d3b59bd65a1dfeae",true,false,false,false,"{""Python"":2543222,""Cython"":10465,""Dockerfile"":1144,""Makefile"":445}","algorithm;backlog;bug;good first issue;graphics;help needed;in progress;infrastructure;new feature;todo","allmaps;assembly;bioinformatics;blast;comparative-genomics;genetic-maps;genome-sequencing;genomics;sequence-alignments;synteny;variant-calling"
"3988065","hyperspy/hyperspy",false,"16351","6","43","210","Python","RELEASE_next_minor","GNU General Public License v3.0","https://hyperspy.org","23","517","70","314424","2011-08-19T01:14:36","2024-11-08T09:30:59","2024-11-08T09:04:46","1237","243","2162","32","17977","85159","30034","[{""language"":""TOML"",""blankLines"":15,""codeLines"":224,""commentLines"":9},{""language"":""Cython"",""blankLines"":44,""codeLines"":241,""commentLines"":46},{""language"":""C"",""blankLines"":0,""codeLines"":4,""commentLines"":0},{""language"":""Text"",""blankLines"":125,""codeLines"":2603,""commentLines"":0},{""language"":""Python"",""blankLines"":13776,""codeLines"":57566,""commentLines"":23999},{""language"":""CSS"",""blankLines"":2,""codeLines"":28,""commentLines"":1},{""language"":""HTML"",""blankLines"":12,""codeLines"":47,""commentLines"":0},{""language"":""XML"",""blankLines"":0,""codeLines"":1946,""commentLines"":0},{""language"":""CSV"",""blankLines"":0,""codeLines"":14853,""commentLines"":0},{""language"":""JSON"",""blankLines"":0,""codeLines"":57,""commentLines"":0},{""language"":""Jupyter Notebook"",""blankLines"":0,""codeLines"":170,""commentLines"":928},{""language"":""reStructuredText"",""blankLines"":3845,""codeLines"":6289,""commentLines"":4984},{""language"":""DOS Batch"",""blankLines"":21,""codeLines"":134,""commentLines"":1},{""language"":""YAML"",""blankLines"":64,""codeLines"":580,""commentLines"":62},{""language"":""TeX"",""blankLines"":9,""codeLines"":111,""commentLines"":0},{""language"":""Markdown"",""blankLines"":42,""codeLines"":133,""commentLines"":0},{""language"":""make"",""blankLines"":22,""codeLines"":108,""commentLines"":4},{""language"":""Jinja Template"",""blankLines"":0,""codeLines"":65,""commentLines"":0}]","2024-11-08T09:04:24","23ed96099b360a572be67a26ab2ad21c46d9110f",true,false,false,false,"{""Python"":3131403,""Jupyter Notebook"":35272,""Cython"":12210,""Jinja"":2118,""Batchfile"":103,""C"":29}","affects: demos;affects: documentation;affects: hyperspy_gui_ipywidgets;affects: hyperspy_gui_traitsui;affects: tests;affects: website;dependencies;github_actions;good first pr;release highlight;release: next major;release: next minor;release: next patch;run-extension-tests;run-packaging;status: feature request;status: fix-submitted;status: needs review;status: waiting for author;status: wip;status: wrong_branch;topic: non-uniform axis;type: api change;type: bug;type: bug-fix;type: bug?;type: enhancement;type: external bug;type: maintenance;type: new feature;type: proposal;type: regression;type: typo","data-analysis;data-visualization;life-sciences;materials-science;multi-dimensional;physical-sciences;python"
"3992596","getsentry/sentry",false,"75934","1988","137","4197","Python","master","Other","https://sentry.io","684","39098","339","529780","2010-08-30T10:06:41","2024-11-09T03:00:00","2024-11-09T09:33:35","13940","2690","65365","180","605994","2687766","657115","[{""language"":""JSX"",""blankLines"":196,""codeLines"":1310,""commentLines"":6},{""language"":""JSON"",""blankLines"":24,""codeLines"":162087,""commentLines"":0},{""language"":""PEG.js"",""blankLines"":124,""codeLines"":503,""commentLines"":41},{""language"":""Dockerfile"",""blankLines"":14,""codeLines"":76,""commentLines"":11},{""language"":""TypeScript"",""blankLines"":96173,""codeLines"":759237,""commentLines"":34856},{""language"":""INI"",""blankLines"":7,""codeLines"":72,""commentLines"":0},{""language"":""Less"",""blankLines"":1462,""codeLines"":8512,""commentLines"":1319},{""language"":""YAML"",""blankLines"":435,""codeLines"":3945,""commentLines"":540},{""language"":""Python"",""blankLines"":145335,""codeLines"":813420,""commentLines"":80409},{""language"":""CSS"",""blankLines"":0,""codeLines"":2,""commentLines"":1},{""language"":""make"",""blankLines"":38,""codeLines"":164,""commentLines"":17},{""language"":""HTML"",""blankLines"":1049,""codeLines"":7201,""commentLines"":11},{""language"":""Markdown"",""blankLines"":436,""codeLines"":1762,""commentLines"":4},{""language"":""SVG"",""blankLines"":14,""codeLines"":1287,""commentLines"":1},{""language"":""Bourne Shell"",""blankLines"":67,""codeLines"":335,""commentLines"":41},{""language"":""PO File"",""blankLines"":359175,""codeLines"":908124,""commentLines"":538863},{""language"":""EJS"",""blankLines"":3,""codeLines"":48,""commentLines"":0},{""language"":""XML"",""blankLines"":3,""codeLines"":104,""commentLines"":0},{""language"":""JavaScript"",""blankLines"":441,""codeLines"":7362,""commentLines"":634},{""language"":""Lua"",""blankLines"":283,""codeLines"":1596,""commentLines"":302},{""language"":""Text"",""blankLines"":562,""codeLines"":9670,""commentLines"":0},{""language"":""Bourne Again Shell"",""blankLines"":52,""codeLines"":159,""commentLines"":33},{""language"":""reStructuredText"",""blankLines"":87,""codeLines"":265,""commentLines"":0},{""language"":""TOML"",""blankLines"":14,""codeLines"":525,""commentLines"":26}]","2024-11-09T12:08:19","e08a4b745657adb77ae3f1d4b9415f9e1bd2d7d6",false,false,false,false,"{""Python"":39455465,""TypeScript"":26691827,""HTML"":262127,""Less"":219389,""Lua"":72919,""JavaScript"":29244,""Shell"":21734,""PEG.js"":19246,""Makefile"":7153,""Dockerfile"":4102,""EJS"":1803,""Ruby"":708}","component: analytics;component: api;component: auth;component: beacon;component: ci;component: core frontend (react);component: debugger;component: developer environment;component: documentation;component: event pipeline;component: feedback;component: grouping;component: i18n;component: inbound filters;component: integrations;component: issues;component: logging;component: monitoring;component: notifications;component: onboarding;component: package;component: performance;component: relay;component: releases;component: rules;component: sdk;component: search;component: source maps;component: ui;component: user crash report;component: workflow;dependencies;deploy: monitored;deploy: risky;design review;do not merge;easy task;enhancement;feature: alert rule;feature: errors;hacktoberfest :jack_o_lantern:;hacktoberfest-accepted;hackweek :zap:;help wanted;impact: large;impact: medium;impact: migration;impact: small;invalid;javascript;package: browser;papercut;platform: .net;platform: cocoa;platform: dart;platform: java;platform: javascript;platform: php;platform: python;platform: react native;platform: ruby;platform: unity;product area: alerts;product area: apis;product area: crons;product area: dashboards;product area: ddm;product area: discover;product area: explore;product area: footer;product area: help;product area: ingestion and filtering;product area: insights;product area: issues;product area: issues - source maps;product area: issues - suggested fix;product area: org relocation;product area: other;product area: performance;product area: processing;product area: profiling;product area: projects - project creation;product area: projects - project details;product area: releases;product area: replays;product area: settings;product area: settings - auth;product area: settings - developer settings;product area: settings - general;product area: settings - integrations;product area: settings - members;product area: settings - projects;product area: settings - relay;product area: settings - repositories;product area: settings - security & privacy;product area: settings - spend allocation;product area: settings - spike protection;product area: settings - subscription;product area: settings - teams;product area: sign in;product area: stats;product area: unknown;product area: user feedback;product area: what's new;python;quick win!;scope: backend;scope: frontend;se-ds;security;stale;sync: jira;trigger: getsentry tests;trigger: revert;trigger: silo db;type: bug;type: ci flakiness;type: design;type: feature request;type: improvement;type: support;type: support request;type: user feedback;waiting for: community;waiting for: product owner;waiting for: support;wcgw;web-vitals;wip","apm;crash-reporting;crash-reports;csp-report;devops;django;error-logging;error-monitoring;fair-source;hacktoberfest;monitor;monitoring;python;sentry;tag-production"
