"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"3926498","nipy/nitime",false,"1384","8","2","83","Python","master","BSD 3-Clause New or Revised License","http://nipy.org/nitime","32","244","24","29057","2009-09-02T12:29:57","2024-11-06T05:39:49","2024-11-06T05:39:49","83","18","144","1","6210","417773","8239","[{""language"":""make"",""blankLines"":19,""codeLines"":62,""commentLines"":4},{""language"":""YAML"",""blankLines"":31,""codeLines"":243,""commentLines"":5},{""language"":""reStructuredText"",""blankLines"":671,""codeLines"":1590,""commentLines"":199},{""language"":""HTML"",""blankLines"":14,""codeLines"":71,""commentLines"":0},{""language"":""Fortran 77"",""blankLines"":6,""codeLines"":61,""commentLines"":0},{""language"":""Text"",""blankLines"":51,""codeLines"":402499,""commentLines"":0},{""language"":""Python"",""blankLines"":5300,""codeLines"":9087,""commentLines"":7989},{""language"":""CSS"",""blankLines"":97,""codeLines"":421,""commentLines"":11},{""language"":""Bourne Shell"",""blankLines"":0,""codeLines"":35,""commentLines"":2},{""language"":""TOML"",""blankLines"":10,""codeLines"":63,""commentLines"":5},{""language"":""Cython"",""blankLines"":11,""codeLines"":29,""commentLines"":24},{""language"":""CSV"",""blankLines"":0,""codeLines"":3612,""commentLines"":0}]","2024-11-06T05:39:44","acafa03cf76d6b2adf674feeac4aea88820bf6d8",true,false,false,false,"{""Python"":571416}","bug;dependencies;docs;feature request;github_actions",""
"3927570","jazzband/django-taggit",false,"1211","23","0","622","Python","master","BSD 3-Clause New or Revised License","https://django-taggit.readthedocs.io","63","3339","136","1286","2009-12-08T11:40:49","2024-11-05T04:55:28","2024-11-05T01:32:00","438","88","485","6","1884","28749","1010","[{""language"":""DOS Batch"",""blankLines"":3,""codeLines"":28,""commentLines"":1},{""language"":""PO File"",""blankLines"":336,""codeLines"":1070,""commentLines"":420},{""language"":""YAML"",""blankLines"":22,""codeLines"":111,""commentLines"":4},{""language"":""Markdown"",""blankLines"":10,""codeLines"":36,""commentLines"":0},{""language"":""JSON"",""blankLines"":0,""codeLines"":20777,""commentLines"":0},{""language"":""reStructuredText"",""blankLines"":399,""codeLines"":774,""commentLines"":142},{""language"":""Python"",""blankLines"":1077,""codeLines"":5603,""commentLines"":442},{""language"":""make"",""blankLines"":4,""codeLines"":17,""commentLines"":1},{""language"":""Text"",""blankLines"":0,""codeLines"":4,""commentLines"":0},{""language"":""HTML"",""blankLines"":27,""codeLines"":276,""commentLines"":0},{""language"":""INI"",""blankLines"":6,""codeLines"":53,""commentLines"":0}]","2024-11-05T04:55:28","7af1e7415225ef00c801a7e687137a2a0eb9f323",true,false,false,false,"{""Python"":235963,""HTML"":9664,""Batchfile"":1393,""Makefile"":1234}","bug;djangonauts-reserved;docs;enhancement;good first issue;hacktoberfest-accepted;needsinfo;question;sync",""
"3927575","diaoul/subliminal",false,"1287","4","14","313","Python","main","MIT License","http://subliminal.readthedocs.org","64","2410","38","18217","2011-07-05T12:24:23","2024-11-04T11:41:15","2024-11-04T11:38:09","856","51","329","17","4612","181817","2177","[{""language"":""Markdown"",""blankLines"":95,""codeLines"":188,""commentLines"":0},{""language"":""make"",""blankLines"":30,""codeLines"":156,""commentLines"":6},{""language"":""Text"",""blankLines"":0,""codeLines"":6,""commentLines"":0},{""language"":""Python"",""blankLines"":2889,""codeLines"":11340,""commentLines"":1995},{""language"":""INI"",""blankLines"":23,""codeLines"":77,""commentLines"":1},{""language"":""TOML"",""blankLines"":44,""codeLines"":300,""commentLines"":14},{""language"":""YAML"",""blankLines"":1235,""codeLines"":168834,""commentLines"":16},{""language"":""Dockerfile"",""blankLines"":8,""codeLines"":24,""commentLines"":1},{""language"":""DOS Batch"",""blankLines"":34,""codeLines"":227,""commentLines"":2},{""language"":""reStructuredText"",""blankLines"":254,""codeLines"":665,""commentLines"":142}]","2024-11-04T11:38:04","3e1dc079e9ed569bc9da1093631aebfe5ecd0259",false,false,false,false,"{""Python"":528784,""Dockerfile"":908}","source/cli;source/encoding;status/cannot-reproduce;status/duplicate;status/fixed;status/help-wanted;status/more-info-needed;status/needs-review;status/on-hold;status/ready-to-merge;status/work-in-progress;type/bug;type/dependency;type/documentation;type/downstream;type/enhancement;type/new-provider;type/question;wontfix",""
"3927579","kliment/printrun",false,"3169","7","9","996","Python","master","GNU General Public License v3.0",,"175","2376","107","83415","2011-05-10T07:41:19","2024-10-20T08:08:46","2024-10-20T07:57:29","968","185","491","10","7873","32361","8150","[{""language"":""Text"",""blankLines"":4,""codeLines"":25,""commentLines"":0},{""language"":""YAML"",""blankLines"":51,""codeLines"":309,""commentLines"":24},{""language"":""Cython"",""blankLines"":20,""codeLines"":214,""commentLines"":25},{""language"":""Python"",""blankLines"":2630,""codeLines"":15059,""commentLines"":2585},{""language"":""SVG"",""blankLines"":96,""codeLines"":3826,""commentLines"":62},{""language"":""TOML"",""blankLines"":2,""codeLines"":39,""commentLines"":0},{""language"":""DOS Batch"",""blankLines"":21,""codeLines"":101,""commentLines"":62},{""language"":""PO File"",""blankLines"":4764,""codeLines"":11763,""commentLines"":5381},{""language"":""Diff"",""blankLines"":2,""codeLines"":9,""commentLines"":4},{""language"":""Markdown"",""blankLines"":280,""codeLines"":934,""commentLines"":0},{""language"":""C/C++ Header"",""blankLines"":3,""codeLines"":20,""commentLines"":7},{""language"":""XML"",""blankLines"":0,""codeLines"":62,""commentLines"":0}]","2024-10-20T07:57:24","d96b791a0978c3ec97abb2d520b261c06fbb9f72",true,false,false,false,"{""Python"":823555,""Cython"":9791,""Batchfile"":9397,""G-code"":6852,""C"":1016}","1.x;2.0.0rc8;2.x;3.x;after 2.0.0;can't reproduce;debian;dependencies;documentation;duplicate;feature request;firmware marlin 2.x;fix commited;fix in progress;fixed;github_actions;macos;needs thoughts;not a bug;not regression;performance;platform-specific issue;python;question;regression;reproduced;rtl;triaged;waiting for feedback;windows;wip;wxpython issue",""
"3928953","jazzband/sorl-thumbnail",false,"1057","2","8","497","Python","master","BSD 3-Clause New or Revised License","https://sorl-thumbnail.readthedocs.io","36","1743","130","2148","2010-11-12T12:46:35","2024-11-02T04:39:03","2024-11-02T04:39:07","424","109","352","10","1552","5006","780","[{""language"":""reStructuredText"",""blankLines"":501,""codeLines"":1122,""commentLines"":106},{""language"":""Markdown"",""blankLines"":10,""codeLines"":36,""commentLines"":0},{""language"":""HTML"",""blankLines"":2,""codeLines"":145,""commentLines"":0},{""language"":""INI"",""blankLines"":11,""codeLines"":78,""commentLines"":2},{""language"":""YAML"",""blankLines"":20,""codeLines"":104,""commentLines"":0},{""language"":""make"",""blankLines"":21,""codeLines"":105,""commentLines"":4},{""language"":""TOML"",""blankLines"":9,""codeLines"":72,""commentLines"":1},{""language"":""Python"",""blankLines"":953,""codeLines"":3145,""commentLines"":664},{""language"":""CSS"",""blankLines"":0,""codeLines"":54,""commentLines"":0},{""language"":""DOS Batch"",""blankLines"":21,""codeLines"":133,""commentLines"":1},{""language"":""Bourne Shell"",""blankLines"":4,""codeLines"":12,""commentLines"":2}]","2024-11-02T04:39:02","a2c7e571bf498acd4a7bce24183991be723916c1",true,false,false,false,"{""Python"":151993,""HTML"":5341,""Shell"":638}","almost-ready;bug;compatibility;critical;duplicate;needs-docs;needs-help;needs-review;needs-tests;new-feature;performance;possible-duplicated;python3-support;simple-fix;sync;we need to talk about this;wip",""
"3929022","the-tale/the-tale",false,"3332","3","0","58","Python","develop","BSD 3-Clause New or Revised License","http://the-tale.org","28","283","21","43545","2011-06-24T06:49:48","2024-09-01T12:39:05","2024-09-01T12:38:25","2516","324","248","0","62219","170200","5671","[{""language"":""SVG"",""blankLines"":0,""codeLines"":1,""commentLines"":0},{""language"":""TOML"",""blankLines"":57,""codeLines"":265,""commentLines"":2},{""language"":""PHP"",""blankLines"":22,""codeLines"":129,""commentLines"":15},{""language"":""Bourne Shell"",""blankLines"":137,""codeLines"":320,""commentLines"":10},{""language"":""JavaScript"",""blankLines"":2587,""codeLines"":8931,""commentLines"":946},{""language"":""Markdown"",""blankLines"":374,""codeLines"":729,""commentLines"":0},{""language"":""Protocol Buffers"",""blankLines"":529,""codeLines"":1279,""commentLines"":1551},{""language"":""Text"",""blankLines"":37,""codeLines"":51,""commentLines"":0},{""language"":""YAML"",""blankLines"":561,""codeLines"":1511,""commentLines"":13},{""language"":""Jinja Template"",""blankLines"":89,""codeLines"":228,""commentLines"":0},{""language"":""INI"",""blankLines"":19,""codeLines"":48,""commentLines"":0},{""language"":""reStructuredText"",""blankLines"":8,""codeLines"":15,""commentLines"":0},{""language"":""JSON"",""blankLines"":135,""codeLines"":783,""commentLines"":0},{""language"":""Dockerfile"",""blankLines"":70,""codeLines"":107,""commentLines"":22},{""language"":""Python"",""blankLines"":52338,""codeLines"":131660,""commentLines"":2888},{""language"":""CSS"",""blankLines"":116,""codeLines"":6329,""commentLines"":195},{""language"":""Bourne Again Shell"",""blankLines"":62,""codeLines"":82,""commentLines"":8},{""language"":""HTML"",""blankLines"":4693,""codeLines"":16354,""commentLines"":13},{""language"":""Less"",""blankLines"":385,""codeLines"":1378,""commentLines"":8}]","2024-09-01T12:38:21","7005a55f4825dfba5f2cfb69ee0812162e6531fa",false,false,false,false,"{""Python"":8051947,""HTML"":955149,""JavaScript"":272297,""Less"":32192,""Shell"":13291,""Jinja"":8596,""PHP"":6484,""Dockerfile"":5340,""CSS"":3182}","comp_achievements;comp_api;comp_architecture;comp_cards;comp_chat;comp_clans;comp_cms;comp_companions;comp_discord;comp_docker;comp_emissary;comp_folclor;comp_forum;comp_game_logic;comp_general;comp_graphics;comp_linguistics;comp_market;comp_masters;comp_news;comp_payments;comp_personal_messages;comp_politics;comp_production;comp_pvp;comp_quests;comp_services;comp_textgen;comp_world;cont_analytics;cont_community;cont_content;cont_game_designe;cont_texts;cont_usability;decision required;dependencies;est_hard;est_medium;est_simple;good first issue;service required;type_bug;type_improvement;type_optimization;type_refactoring;type_story;type_task","browser-game;game;game-server;python;russian;zero-player-game;zpg"
"3929083","csingley/ofxtools",false,"1000","1","0","65","Python","master","Other",,"18","272","19","2946","2010-09-14T03:11:05","2024-04-13T07:44:31","2024-04-13T01:09:51","111","9","56","3","6557","27092","7077","[{""language"":""make"",""blankLines"":7,""codeLines"":25,""commentLines"":0},{""language"":""Text"",""blankLines"":3,""codeLines"":18,""commentLines"":0},{""language"":""Python"",""blankLines"":6059,""codeLines"":25909,""commentLines"":6392},{""language"":""reStructuredText"",""blankLines"":480,""codeLines"":637,""commentLines"":676},{""language"":""XML"",""blankLines"":4,""codeLines"":472,""commentLines"":0},{""language"":""YAML"",""blankLines"":4,""codeLines"":31,""commentLines"":9}]","2024-04-13T07:44:31","6ad692e386e0cb82d5903682d89c18be00742c29",true,false,false,false,"{""Python"":1154197,""Makefile"":559}","",""
"3929100","becksteinlab/gromacswrapper",false,"1242","4","17","53","Python","main","GNU General Public License v3.0","https://gromacswrapper.readthedocs.org","12","168","19","12451","2010-04-06T02:08:26","2024-10-07T04:40:05","2024-10-07T04:40:06","163","13","124","2","3571","9371","5342","[{""language"":""Text"",""blankLines"":221,""codeLines"":589,""commentLines"":0},{""language"":""Python"",""blankLines"":3203,""codeLines"":8303,""commentLines"":5262},{""language"":""reStructuredText"",""blankLines"":69,""codeLines"":108,""commentLines"":39},{""language"":""TOML"",""blankLines"":18,""codeLines"":70,""commentLines"":8},{""language"":""Bourne Shell"",""blankLines"":15,""codeLines"":22,""commentLines"":12},{""language"":""YAML"",""blankLines"":31,""codeLines"":219,""commentLines"":15},{""language"":""make"",""blankLines"":14,""codeLines"":60,""commentLines"":6}]","2024-10-07T04:40:02","0052c5b6ef3ee323f611ddbc476024ae45b0d14c",true,false,false,false,"{""Python"":569449,""Shell"":988}","bug;ci;configuration;documentation;enhancement;fileformats;installation;numkit;paper;python3;question;refactor;release;scripts;tests;wontfix;work in progress;wrong results","gromacs;gromacswrapper;molecular-dynamics;python;science"
"3929912","s3tools/s3cmd",false,"1920","11","10","904","Python","master","GNU General Public License v2.0","https://s3tools.org/s3cmd","107","4537","158","5324","2011-06-07T02:08:24","2024-09-11T12:23:26","2024-09-11T12:23:29","910","253","483","44","2106","10142","1717","[{""language"":""Markdown"",""blankLines"":173,""codeLines"":339,""commentLines"":0},{""language"":""Python"",""blankLines"":1907,""codeLines"":9467,""commentLines"":1704},{""language"":""make"",""blankLines"":5,""codeLines"":34,""commentLines"":5},{""language"":""YAML"",""blankLines"":6,""codeLines"":68,""commentLines"":1},{""language"":""Text"",""blankLines"":0,""codeLines"":2,""commentLines"":0},{""language"":""Perl"",""blankLines"":11,""codeLines"":206,""commentLines"":6},{""language"":""Dockerfile"",""blankLines"":3,""codeLines"":21,""commentLines"":0},{""language"":""Bourne Shell"",""blankLines"":1,""codeLines"":5,""commentLines"":1}]","2024-09-11T12:23:17","10aea0918082ea87723a7e6754133283883bcfa7",true,false,false,false,"{""Python"":540190,""Roff"":23381,""Perl"":7178,""Makefile"":1687,""Dockerfile"":529,""Shell"":350}","duplicate;feature-request;investigation-needed;not-a-bug;to-be-fixed;waiting-feedback","backup;cli;hacktoberfest;python;s3;s3cmd;storage-service"
"3929939","pika/pika",false,"2520","2","25","841","Python","main","BSD 3-Clause New or Revised License","https://pika.readthedocs.io","111","3562","166","7948","2009-10-19T11:22:02","2024-08-19T06:27:04","2024-08-20T05:03:46","840","34","600","4","8532","24948","8314","[{""language"":""YAML"",""blankLines"":21,""codeLines"":167,""commentLines"":49},{""language"":""Markdown"",""blankLines"":311,""codeLines"":2270,""commentLines"":0},{""language"":""JSON"",""blankLines"":0,""codeLines"":7,""commentLines"":0},{""language"":""make"",""blankLines"":24,""codeLines"":124,""commentLines"":5},{""language"":""Text"",""blankLines"":0,""codeLines"":7,""commentLines"":0},{""language"":""PowerShell"",""blankLines"":38,""codeLines"":130,""commentLines"":0},{""language"":""reStructuredText"",""blankLines"":486,""codeLines"":1393,""commentLines"":253},{""language"":""TOML"",""blankLines"":7,""codeLines"":53,""commentLines"":0},{""language"":""Python"",""blankLines"":7645,""codeLines"":20797,""commentLines"":8007}]","2024-07-22T08:35:55","96a92379346285a8f53dd0b3f76cb26f45baf350",false,false,false,false,"{""Python"":1272377}","blockingconnection;documentation;duplicate;enhancement;feature request;mailing-list;needs more info;needs volunteer;pending fix;pending investigation;question;resolved for next version;thinking;tornadoconnection;user error","amqp0-9-1;client;python;rabbitmq"
"3929948","websocket-client/websocket-client",false,"1281","10","28","767","Python","master","Apache License 2.0","https://github.com/websocket-client/websocket-client","86","3581","190","1415","2010-12-28T06:35:25","2024-11-05T11:11:59","2024-11-05T11:12:04","659","24","335","4","1393","11005","1514","[{""language"":""Text"",""blankLines"":3,""codeLines"":20,""commentLines"":0},{""language"":""reStructuredText"",""blankLines"":356,""codeLines"":629,""commentLines"":401},{""language"":""HTML"",""blankLines"":44,""codeLines"":5879,""commentLines"":0},{""language"":""Python"",""blankLines"":899,""codeLines"":4091,""commentLines"":1081},{""language"":""JSON"",""blankLines"":0,""codeLines"":9,""commentLines"":0},{""language"":""DOS Batch"",""blankLines"":8,""codeLines"":26,""commentLines"":1},{""language"":""Bourne Shell"",""blankLines"":7,""codeLines"":8,""commentLines"":16},{""language"":""INI"",""blankLines"":0,""codeLines"":8,""commentLines"":0},{""language"":""Markdown"",""blankLines"":52,""codeLines"":172,""commentLines"":0},{""language"":""make"",""blankLines"":4,""codeLines"":9,""commentLines"":7},{""language"":""YAML"",""blankLines"":20,""codeLines"":154,""commentLines"":8}]","2024-11-05T11:11:59","52329c4956f88133f45ecd510668776cd8a96ebf",true,false,false,false,"{""Python"":187030}","bug;duplicate;enhancement","python;rfc-6455;websocket;websocket-client;websockets;websockets-client"
"3929952","kozea/pygal",false,"1058","6","2","411","Python","master","GNU Lesser General Public License v3.0","https://www.pygal.org","125","2632","59","7991","2011-09-23T10:17:50","2024-08-12T02:55:28","2024-08-13T04:00:59","421","174","144","23","3585","11418","4761","[{""language"":""Nix"",""blankLines"":1,""codeLines"":13,""commentLines"":0},{""language"":""TOML"",""blankLines"":2,""codeLines"":22,""commentLines"":1},{""language"":""reStructuredText"",""blankLines"":1413,""codeLines"":1567,""commentLines"":2066},{""language"":""INI"",""blankLines"":2,""codeLines"":16,""commentLines"":0},{""language"":""Markdown"",""blankLines"":29,""codeLines"":43,""commentLines"":0},{""language"":""Python"",""blankLines"":2000,""codeLines"":9070,""commentLines"":2628},{""language"":""CSS"",""blankLines"":82,""codeLines"":277,""commentLines"":60},{""language"":""make"",""blankLines"":42,""codeLines"":192,""commentLines"":6},{""language"":""Jinja Template"",""blankLines"":14,""codeLines"":102,""commentLines"":0},{""language"":""YAML"",""blankLines"":0,""codeLines"":46,""commentLines"":0},{""language"":""JavaScript"",""blankLines"":0,""codeLines"":64,""commentLines"":0},{""language"":""Text"",""blankLines"":0,""codeLines"":6,""commentLines"":0}]","2024-08-12T02:54:41","b7c8f2a49e029f4fca043244d3b7d5ca4bec4c47",true,false,false,false,"{""Python"":375177,""CSS"":8542,""Makefile"":875,""Nix"":226}","bug;feature request (aka feel free to make a pull request);question;sprint;technical support",""
"3930006","lmfit/lmfit-py",false,"2862","4","37","275","Python","master","Other","https://lmfit.github.io/lmfit-py/","31","1072","68","355845","2011-08-01T12:13:19","2024-11-05T04:45:52","2024-11-05T04:19:06","372","2","519","1","6556","16281","7568","[{""language"":""JSON"",""blankLines"":16,""codeLines"":59,""commentLines"":0},{""language"":""HTML"",""blankLines"":25,""codeLines"":296,""commentLines"":0},{""language"":""Python"",""blankLines"":4715,""codeLines"":11891,""commentLines"":5468},{""language"":""CSS"",""blankLines"":75,""codeLines"":352,""commentLines"":16},{""language"":""Text"",""blankLines"":18,""codeLines"":54,""commentLines"":0},{""language"":""Bourne Shell"",""blankLines"":10,""codeLines"":31,""commentLines"":1},{""language"":""CSV"",""blankLines"":0,""codeLines"":102,""commentLines"":0},{""language"":""Markdown"",""blankLines"":44,""codeLines"":132,""commentLines"":32},{""language"":""make"",""blankLines"":22,""codeLines"":105,""commentLines"":4},{""language"":""YAML"",""blankLines"":24,""codeLines"":357,""commentLines"":11},{""language"":""TOML"",""blankLines"":10,""codeLines"":133,""commentLines"":0},{""language"":""Jupyter Notebook"",""blankLines"":0,""codeLines"":126,""commentLines"":583},{""language"":""reStructuredText"",""blankLines"":1588,""codeLines"":2610,""commentLines"":1452},{""language"":""DOS Batch"",""blankLines"":9,""codeLines"":33,""commentLines"":1}]","2024-11-05T04:17:31","39354856fa8b32db71bf9b02690ec90674aabd75",true,false,false,false,"{""Python"":664471,""Shell"":1010}","outdated;rude user -  did not follow instructions;wont fix","curve-fitting;least-squares;python;scipy"
"3930029","spritelink/nipap",false,"3152","9","0","132","Python","master","MIT License","https://spritelink.github.io/NIPAP/","27","540","36","57184","2011-07-22T09:14:49","2024-11-04T09:00:28","2024-11-04T09:00:33","900","210","503","20","7692","27464","8606","[{""language"":""Java"",""blankLines"":718,""codeLines"":1869,""commentLines"":813},{""language"":""reStructuredText"",""blankLines"":368,""codeLines"":1170,""commentLines"":27},{""language"":""XML"",""blankLines"":3,""codeLines"":18,""commentLines"":0},{""language"":""HTML"",""blankLines"":365,""codeLines"":2225,""commentLines"":21},{""language"":""Gradle"",""blankLines"":6,""codeLines"":15,""commentLines"":18},{""language"":""Dockerfile"",""blankLines"":17,""codeLines"":68,""commentLines"":62},{""language"":""SVG"",""blankLines"":0,""codeLines"":229,""commentLines"":0},{""language"":""Text"",""blankLines"":1,""codeLines"":64,""commentLines"":0},{""language"":""Python"",""blankLines"":4842,""codeLines"":16509,""commentLines"":6067},{""language"":""CSS"",""blankLines"":147,""codeLines"":891,""commentLines"":53},{""language"":""MATLAB"",""blankLines"":5,""codeLines"":22,""commentLines"":5},{""language"":""Bourne Shell"",""blankLines"":116,""codeLines"":676,""commentLines"":121},{""language"":""YAML"",""blankLines"":35,""codeLines"":242,""commentLines"":27},{""language"":""Markdown"",""blankLines"":76,""codeLines"":195,""commentLines"":0},{""language"":""Ant"",""blankLines"":10,""codeLines"":48,""commentLines"":0},{""language"":""make"",""blankLines"":133,""codeLines"":533,""commentLines"":64},{""language"":""JavaScript"",""blankLines"":850,""codeLines"":2690,""commentLines"":1328}]","2024-11-04T09:00:28","145fcf481b008969de047517222e9440cead4d37",true,false,false,false,"{""Python"":963583,""JavaScript"":134213,""PLSQL"":92199,""Java"":90789,""HTML"":80931,""Shell"":24586,""CSS"":24149,""Makefile"":17409,""MATLAB"":896}","backend;bug;build / packaging;cli client;db schema change;dependencies;design-decision;documentation;feature / enhancement;jnipap;low-hanging-fruit;nso-nipap;performance;py3;pynipap;rest;security;test;www-ui",""
"3930035","cornices/cornice",false,"1189","3","36","149","Python","main","Other","https://cornice.readthedocs.io","24","384","95","1762","2011-10-12T01:17:51","2024-11-04T09:17:53","2024-11-04T09:17:56","241","49","347","1","2520","5700","1666","[{""language"":""DOS Batch"",""blankLines"":21,""codeLines"":148,""commentLines"":1},{""language"":""YAML"",""blankLines"":21,""codeLines"":135,""commentLines"":0},{""language"":""Markdown"",""blankLines"":23,""codeLines"":41,""commentLines"":0},{""language"":""make"",""blankLines"":30,""codeLines"":140,""commentLines"":4},{""language"":""Text"",""blankLines"":242,""codeLines"":583,""commentLines"":0},{""language"":""reStructuredText"",""blankLines"":751,""codeLines"":808,""commentLines"":670},{""language"":""INI"",""blankLines"":4,""codeLines"":26,""commentLines"":0},{""language"":""TOML"",""blankLines"":10,""codeLines"":58,""commentLines"":5},{""language"":""Python"",""blankLines"":1418,""codeLines"":3761,""commentLines"":986}]","2024-11-04T09:17:51","cd6d2f614940c472e2363db67050e8934e8d14dc",false,false,false,false,"{""Python"":218121,""Makefile"":1155}","blocked;bug;cornice 2.0;dependencies;documentation;easy;github_actions;missing-tests;productivity;python;question;refactoring;resource;schema-validation;sphinx-ext",""
"3930540","multani/sonata",false,"1923","2","1","41","Python","master","GNU General Public License v3.0",,"11","124","24","10973","2010-04-28T05:49:51","2024-05-22T08:52:19","2024-05-22T08:52:24","68","34","84","6","11617","38945","12244","[{""language"":""Glade"",""blankLines"":2,""codeLines"":4860,""commentLines"":21},{""language"":""HTML"",""blankLines"":103,""codeLines"":853,""commentLines"":0},{""language"":""Python"",""blankLines"":1921,""codeLines"":9323,""commentLines"":2008},{""language"":""CSS"",""blankLines"":42,""codeLines"":92,""commentLines"":0},{""language"":""PO File"",""blankLines"":9464,""codeLines"":23628,""commentLines"":10149},{""language"":""Bourne Shell"",""blankLines"":11,""codeLines"":35,""commentLines"":34},{""language"":""reStructuredText"",""blankLines"":74,""codeLines"":154,""commentLines"":32}]","2024-05-22T08:52:19","4ff3460c33bd1f632d325619dd717ccfd34421d4",true,false,false,false,"{""Python"":524431,""HTML"":52507,""CSS"":2956,""Shell"":2349,""Roff"":1383}","bug;new feature;on hold;unreproducible",""
"3930763","hhru/frontik",false,"2986","764","3","11","Python","master",,,"96","45","52","5228","2010-08-09T05:13:13","2024-11-08T05:51:38","2024-11-08T09:27:28","19","0","735","6","2461","8960","172","[{""language"":""TOML"",""blankLines"":14,""codeLines"":125,""commentLines"":11},{""language"":""INI"",""blankLines"":1,""codeLines"":10,""commentLines"":0},{""language"":""HTML"",""blankLines"":0,""codeLines"":4,""commentLines"":0},{""language"":""Python"",""blankLines"":2092,""codeLines"":6810,""commentLines"":134},{""language"":""JSON"",""blankLines"":0,""codeLines"":3,""commentLines"":0},{""language"":""XML"",""blankLines"":0,""codeLines"":4,""commentLines"":0},{""language"":""Elixir"",""blankLines"":3,""codeLines"":10,""commentLines"":0},{""language"":""Bourne Shell"",""blankLines"":0,""codeLines"":5,""commentLines"":0},{""language"":""XSLT"",""blankLines"":149,""codeLines"":1031,""commentLines"":14},{""language"":""YAML"",""blankLines"":138,""codeLines"":741,""commentLines"":12},{""language"":""Markdown"",""blankLines"":61,""codeLines"":208,""commentLines"":0},{""language"":""Dockerfile"",""blankLines"":3,""codeLines"":9,""commentLines"":1}]","2024-11-08T09:25:27","2d78c9f1b1cdb5f74bad1099bd5358414f0d2090",true,false,false,false,"{""Python"":310648,""XSLT"":88326,""HTML"":255,""Euphoria"":191,""Elixir"":191,""Shell"":168}","dependencies;github_actions;idea;python;wip","crab-fetch;python;tornado"
"3931578","glideinwms/glideinwms",false,"9157","652","9","45","Python","master","Apache License 2.0","http://tinyurl.com/glideinwms","10","16","29","136787","2011-06-01T06:43:35","2024-09-25T07:33:55","2024-09-25T07:34:01","144","52","297","10","17687","109940","21006","[{""language"":""TOML"",""blankLines"":4,""codeLines"":22,""commentLines"":21},{""language"":""Bourne Again Shell"",""blankLines"":471,""codeLines"":3477,""commentLines"":747},{""language"":""Awk"",""blankLines"":16,""codeLines"":132,""commentLines"":28},{""language"":""INI"",""blankLines"":25,""codeLines"":138,""commentLines"":0},{""language"":""HTML"",""blankLines"":2399,""codeLines"":43900,""commentLines"":520},{""language"":""Text"",""blankLines"":324,""codeLines"":2878,""commentLines"":0},{""language"":""Python"",""blankLines"":11294,""codeLines"":41094,""commentLines"":14778},{""language"":""CSS"",""blankLines"":83,""codeLines"":858,""commentLines"":44},{""language"":""JavaScript"",""blankLines"":31,""codeLines"":357,""commentLines"":45},{""language"":""Markdown"",""blankLines"":265,""codeLines"":684,""commentLines"":48},{""language"":""Bourne Shell"",""blankLines"":2088,""codeLines"":10531,""commentLines"":4254},{""language"":""Perl"",""blankLines"":86,""codeLines"":606,""commentLines"":134},{""language"":""YAML"",""blankLines"":531,""codeLines"":2787,""commentLines"":275},{""language"":""Jinja Template"",""blankLines"":0,""codeLines"":6,""commentLines"":0},{""language"":""Dockerfile"",""blankLines"":41,""codeLines"":90,""commentLines"":54},{""language"":""XML"",""blankLines"":24,""codeLines"":2377,""commentLines"":50},{""language"":""reStructuredText"",""blankLines"":5,""codeLines"":3,""commentLines"":8}]","2024-09-25T07:33:55","c6b9511803ef7d2316fedcae90cbaceedec9d437",true,false,false,false,"{""Python"":2473787,""Shell"":863665,""HTML"":495228,""Perl"":32501,""JavaScript"":15669,""Dockerfile"":5693,""Awk"":4690,""Jinja"":174}","bug;ci-testing;cms;critical;documentation;dune;enhancement;factory;factory-mon;factoryops;feature;fermilab;fife;frontend;frontend-mon;glidein;good first issue;hepcloud;high;idea;igwn;low;medium;osg;other;other-sh;question;rel:3.11.0;rel:3.9.6;rel:3.9.7;release;support",""
